text_unit_id,review_id,store_key,store_name,rating,rated_at,sentiment,aspect_scores,source,feedback,chunk_text,chunk_index,n_chunks
tu_ce613c0f6b23f5c0,ce613c0f6b23f5c0,128372,Cơm BomPi - Gà & Xá Xíu - Trường Chinh,4.3,,neutral,{},befood_comment,"thịt có mùi lạ giống để lâu bị thiu đồ ăn không giống trên ảnh quá tệ, Không đảm bảo vệ sinh","Tên quán: Cơm BomPi - Gà & Xá Xíu - Trường Chinh
Nguồn: befood_comment
Rating người dùng: 4.3
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: thịt có mùi lạ giống để lâu bị thiu đồ ăn không giống trên ảnh quá tệ, Không đảm bảo vệ sinh",0,1
tu_702bd59b759a1c68_0,702bd59b759a1c68,128372,Cơm BomPi - Gà & Xá Xíu - Trường Chinh,4.3,,neutral,{},befood_comment,"Góp ý cho quán mới: - Phần cơm: Ngon, hạt tơi, ăn thơm - Phần package: Đẹp, gọn gàng, chỉn chu, trình bày món ăn đẹp - Phần rau: Tươi, sạch, tuy nhiên có thể đổi rau thơm thành rau theo ngày (rau cải, rau muống, cà rốt,...) thì hợp lý hơn - Phần thức ăn: Xá xíu vị ok, gà thì hơi nhạt, không rõ vị - Định lượng: Đủ ăn, con trai ăn có thể sẽ hơi đói - Nước chấm: Chê nhất phần này, nước chấm hơi chua, nhạt nhẽo, có thể làm giống nước chấm của cơm tấm ấy Nói chung là góp ý để quán mới hoàn thiện hơn","Tên quán: Cơm BomPi - Gà & Xá Xíu - Trường Chinh
Nguồn: befood_comment
Rating người dùng: 4.3
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Góp ý cho quán mới: - Phần cơm: Ngon, hạt tơi, ăn thơm - Phần package: Đẹp, gọn gàng, chỉn chu, trình bày món ăn đẹp - Phần rau: Tươi, sạch, tuy nhiên có thể đổi rau thơm thành rau theo ngày (rau cải, rau muống, cà rốt,...",0,2
tu_702bd59b759a1c68_1,702bd59b759a1c68,128372,Cơm BomPi - Gà & Xá Xíu - Trường Chinh,4.3,,neutral,{},befood_comment,"Góp ý cho quán mới: - Phần cơm: Ngon, hạt tơi, ăn thơm - Phần package: Đẹp, gọn gàng, chỉn chu, trình bày món ăn đẹp - Phần rau: Tươi, sạch, tuy nhiên có thể đổi rau thơm thành rau theo ngày (rau cải, rau muống, cà rốt,...) thì hợp lý hơn - Phần thức ăn: Xá xíu vị ok, gà thì hơi nhạt, không rõ vị - Định lượng: Đủ ăn, con trai ăn có thể sẽ hơi đói - Nước chấm: Chê nhất phần này, nước chấm hơi chua, nhạt nhẽo, có thể làm giống nước chấm của cơm tấm ấy Nói chung là góp ý để quán mới hoàn thiện hơn","Tên quán: Cơm BomPi - Gà & Xá Xíu - Trường Chinh
Nguồn: befood_comment
Rating người dùng: 4.3
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: uy nhiên có thể đổi rau thơm thành rau theo ngày (rau cải, rau muống, cà rốt,...) thì hợp lý hơn - Phần thức ăn: Xá xíu vị ok, gà thì hơi nhạt, không rõ vị - Định lượng: Đủ ăn, con trai ăn có thể sẽ hơi đói - Nước chấm: Chê nhất phần này, nước chấm hơi chua, nhạt nhẽo, có thể làm giống nước chấm của cơm tấm ấy Nói chung là góp ý để quán mới hoàn thiện hơn",1,2
tu_36c277b5cd85166f,36c277b5cd85166f,128372,Cơm BomPi - Gà & Xá Xíu - Trường Chinh,4.3,,neutral,{},befood_comment,"cơm hơi nhão , khẩu phần ăn ít…. thịt nhạt","Tên quán: Cơm BomPi - Gà & Xá Xíu - Trường Chinh
Nguồn: befood_comment
Rating người dùng: 4.3
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: cơm hơi nhão , khẩu phần ăn ít…. thịt nhạt",0,1
tu_e5a891feaf3d2e38,e5a891feaf3d2e38,128372,Cơm BomPi - Gà & Xá Xíu - Trường Chinh,4.3,,neutral,{},befood_comment,"shop lên cải thiện thành rau xào , Hoặc ít nhất là có chút rau luộc thì sẽ hợp lý hơn. Ăn như thế này em là nữ cũng chưa thấy no bụng, Mà thịt lợn thì lại cho hơi nhiều, gà thì bình thường không nhiều.","Tên quán: Cơm BomPi - Gà & Xá Xíu - Trường Chinh
Nguồn: befood_comment
Rating người dùng: 4.3
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: shop lên cải thiện thành rau xào , Hoặc ít nhất là có chút rau luộc thì sẽ hợp lý hơn. Ăn như thế này em là nữ cũng chưa thấy no bụng, Mà thịt lợn thì lại cho hơi nhiều, gà thì bình thường không nhiều.",0,1
tu_f74d60fd78f328c5,f74d60fd78f328c5,10856,Hồng Hạnh - Bánh Cuốn Tôm Thịt,4.7,,neutral,{},befood_comment,"shop ko đọc ghi chú xin 2 đôi đũa mà cho có 1 🥹, Không làm đúng ghi chú","Tên quán: Hồng Hạnh - Bánh Cuốn Tôm Thịt
Nguồn: befood_comment
Rating người dùng: 4.7
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: shop ko đọc ghi chú xin 2 đôi đũa mà cho có 1 🥹, Không làm đúng ghi chú",0,1
tu_b7ca8832ffca4c0c,b7ca8832ffca4c0c,10856,Hồng Hạnh - Bánh Cuốn Tôm Thịt,4.7,,neutral,{},befood_comment,"Ngon xỉu, Đóng gói tốt, Đáng đồng tiền, Sạch sẽ","Tên quán: Hồng Hạnh - Bánh Cuốn Tôm Thịt
Nguồn: befood_comment
Rating người dùng: 4.7
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Ngon xỉu, Đóng gói tốt, Đáng đồng tiền, Sạch sẽ",0,1
tu_184ca7cec98d2d70,184ca7cec98d2d70,10856,Hồng Hạnh - Bánh Cuốn Tôm Thịt,4.7,,neutral,{},befood_comment,"Ngon xỉu, Đáng đồng tiền","Tên quán: Hồng Hạnh - Bánh Cuốn Tôm Thịt
Nguồn: befood_comment
Rating người dùng: 4.7
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Ngon xỉu, Đáng đồng tiền",0,1
tu_3580c4a6532c92d7,3580c4a6532c92d7,10856,Hồng Hạnh - Bánh Cuốn Tôm Thịt,4.7,,neutral,{},befood_comment,3 xuất sao cho e có 1 túi nước bé tẹo vậy quán,"Tên quán: Hồng Hạnh - Bánh Cuốn Tôm Thịt
Nguồn: befood_comment
Rating người dùng: 4.7
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: 3 xuất sao cho e có 1 túi nước bé tẹo vậy quán",0,1
tu_a0b546510b6cf10e,a0b546510b6cf10e,10856,Hồng Hạnh - Bánh Cuốn Tôm Thịt,4.7,,neutral,{},befood_comment,"ảnh thì nguyên quả, bánh giao đến thì lại kiểu đánh tan quả trứng ra, kiểu lười để trứng chín cho nhanh.","Tên quán: Hồng Hạnh - Bánh Cuốn Tôm Thịt
Nguồn: befood_comment
Rating người dùng: 4.7
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: ảnh thì nguyên quả, bánh giao đến thì lại kiểu đánh tan quả trứng ra, kiểu lười để trứng chín cho nhanh.",0,1
tu_9361330c914759b6,9361330c914759b6,10856,Hồng Hạnh - Bánh Cuốn Tôm Thịt,4.7,,neutral,{},befood_comment,tôi đặt bánh cuốn hành có chả nhưng khi giao đến lại không có chả?,"Tên quán: Hồng Hạnh - Bánh Cuốn Tôm Thịt
Nguồn: befood_comment
Rating người dùng: 4.7
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: tôi đặt bánh cuốn hành có chả nhưng khi giao đến lại không có chả?",0,1
tu_56980ce2bef18ea8,56980ce2bef18ea8,32784,Nhà Hàng Đức Mai - Các Món Nhậu - Giải Phóng,4.1,,neutral,{},befood_comment,Ngon xỉu,"Tên quán: Nhà Hàng Đức Mai - Các Món Nhậu - Giải Phóng
Nguồn: befood_comment
Rating người dùng: 4.1
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Ngon xỉu",0,1
tu_aedcbac70528ea09,aedcbac70528ea09,32784,Nhà Hàng Đức Mai - Các Món Nhậu - Giải Phóng,4.1,,neutral,{},befood_comment,Khá ngon,"Tên quán: Nhà Hàng Đức Mai - Các Món Nhậu - Giải Phóng
Nguồn: befood_comment
Rating người dùng: 4.1
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Khá ngon",0,1
tu_668bc2d03d7c6ac9,668bc2d03d7c6ac9,32784,Nhà Hàng Đức Mai - Các Món Nhậu - Giải Phóng,4.1,,neutral,{},befood_comment,bún hôi quá,"Tên quán: Nhà Hàng Đức Mai - Các Món Nhậu - Giải Phóng
Nguồn: befood_comment
Rating người dùng: 4.1
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: bún hôi quá",0,1
tu_b41597aaa3223477,b41597aaa3223477,32784,Nhà Hàng Đức Mai - Các Món Nhậu - Giải Phóng,4.1,,neutral,{},befood_comment,"bún vụn , thịt bò nhưng là thịt lợn , bún gà nhưng lèo bèo vài miếng gà ,","Tên quán: Nhà Hàng Đức Mai - Các Món Nhậu - Giải Phóng
Nguồn: befood_comment
Rating người dùng: 4.1
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: bún vụn , thịt bò nhưng là thịt lợn , bún gà nhưng lèo bèo vài miếng gà ,",0,1
tu_8daa976614695624,8daa976614695624,32784,Nhà Hàng Đức Mai - Các Món Nhậu - Giải Phóng,4.1,,neutral,{},befood_comment,mua bún gà lại đưa phở gà,"Tên quán: Nhà Hàng Đức Mai - Các Món Nhậu - Giải Phóng
Nguồn: befood_comment
Rating người dùng: 4.1
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: mua bún gà lại đưa phở gà",0,1
tu_a1500bcea2364e07,a1500bcea2364e07,95249,Cơm Tấm Sườn Đông Dương - Trương Định,4.8,,neutral,{},befood_comment,"Ngon xỉu, Đáng đồng tiền, Đóng gói tốt","Tên quán: Cơm Tấm Sườn Đông Dương - Trương Định
Nguồn: befood_comment
Rating người dùng: 4.8
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Ngon xỉu, Đáng đồng tiền, Đóng gói tốt",0,1
tu_b5a3ab4d33d7b2e6,b5a3ab4d33d7b2e6,95249,Cơm Tấm Sườn Đông Dương - Trương Định,4.8,,neutral,{},befood_comment,"Ngon xỉu, Đáng đồng tiền, Đóng gói tốt, Sạch sẽ","Tên quán: Cơm Tấm Sườn Đông Dương - Trương Định
Nguồn: befood_comment
Rating người dùng: 4.8
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Ngon xỉu, Đáng đồng tiền, Đóng gói tốt, Sạch sẽ",0,1
tu_0a8455696d83968f,0a8455696d83968f,95249,Cơm Tấm Sườn Đông Dương - Trương Định,4.8,,neutral,{},befood_comment,Đáng đồng tiền,"Tên quán: Cơm Tấm Sườn Đông Dương - Trương Định
Nguồn: befood_comment
Rating người dùng: 4.8
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Đáng đồng tiền",0,1
tu_1c88f7a69fcc4aa7,1c88f7a69fcc4aa7,95249,Cơm Tấm Sườn Đông Dương - Trương Định,4.8,,neutral,{},befood_comment,"Đáng đồng tiền, Đóng gói tốt","Tên quán: Cơm Tấm Sườn Đông Dương - Trương Định
Nguồn: befood_comment
Rating người dùng: 4.8
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Đáng đồng tiền, Đóng gói tốt",0,1
tu_c2c98e92d448158e,c2c98e92d448158e,95249,Cơm Tấm Sườn Đông Dương - Trương Định,4.8,,neutral,{},befood_comment,Khá ngon,"Tên quán: Cơm Tấm Sườn Đông Dương - Trương Định
Nguồn: befood_comment
Rating người dùng: 4.8
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Khá ngon",0,1
tu_a46e7b46557be716,a46e7b46557be716,95249,Cơm Tấm Sườn Đông Dương - Trương Định,4.8,,neutral,{},befood_comment,đồ ăn ngon nhưng lần sau shop chú ý đậy chắc phần canh để shiper vận chuyển không bị rớt phần canh ra ngoài túi bóng ạ,"Tên quán: Cơm Tấm Sườn Đông Dương - Trương Định
Nguồn: befood_comment
Rating người dùng: 4.8
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: đồ ăn ngon nhưng lần sau shop chú ý đậy chắc phần canh để shiper vận chuyển không bị rớt phần canh ra ngoài túi bóng ạ",0,1
tu_2a1e019c187bf675,2a1e019c187bf675,95249,Cơm Tấm Sườn Đông Dương - Trương Định,4.8,,neutral,{},befood_comment,shop gửi thiếu nước mắm,"Tên quán: Cơm Tấm Sườn Đông Dương - Trương Định
Nguồn: befood_comment
Rating người dùng: 4.8
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: shop gửi thiếu nước mắm",0,1
tu_66ea5cf40f4216fc,66ea5cf40f4216fc,116631,Bà Tuyết - Bún Thái Hải Sản & Mì Chua Cay - Lương Định Của,4.8,,neutral,{},befood_comment,"quán còn tặng thêm cả cốc nước quá chu đáo, Đáng đồng tiền, Sạch sẽ, Đóng gói tốt","Tên quán: Bà Tuyết - Bún Thái Hải Sản & Mì Chua Cay - Lương Định Của
Nguồn: befood_comment
Rating người dùng: 4.8
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: quán còn tặng thêm cả cốc nước quá chu đáo, Đáng đồng tiền, Sạch sẽ, Đóng gói tốt",0,1
tu_eae567348b722449,eae567348b722449,116631,Bà Tuyết - Bún Thái Hải Sản & Mì Chua Cay - Lương Định Của,4.8,,neutral,{},befood_comment,"Shop hỏi chấm nhưng vẫn cho đá :))) há há, Ngon xỉu, Đáng đồng tiền, Sạch sẽ","Tên quán: Bà Tuyết - Bún Thái Hải Sản & Mì Chua Cay - Lương Định Của
Nguồn: befood_comment
Rating người dùng: 4.8
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Shop hỏi chấm nhưng vẫn cho đá :))) há há, Ngon xỉu, Đáng đồng tiền, Sạch sẽ",0,1
tu_9575c282742122d7,9575c282742122d7,116631,Bà Tuyết - Bún Thái Hải Sản & Mì Chua Cay - Lương Định Của,4.8,,neutral,{},befood_comment,Ngon xỉu,"Tên quán: Bà Tuyết - Bún Thái Hải Sản & Mì Chua Cay - Lương Định Của
Nguồn: befood_comment
Rating người dùng: 4.8
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Ngon xỉu",0,1
tu_075ad26004e99b50,075ad26004e99b50,116631,Bà Tuyết - Bún Thái Hải Sản & Mì Chua Cay - Lương Định Của,4.8,,neutral,{},befood_comment,"Khá ngon, Không làm đúng ghi chú","Tên quán: Bà Tuyết - Bún Thái Hải Sản & Mì Chua Cay - Lương Định Của
Nguồn: befood_comment
Rating người dùng: 4.8
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Khá ngon, Không làm đúng ghi chú",0,1
tu_e0aaa1b4ce5d9c69,e0aaa1b4ce5d9c69,116631,Bà Tuyết - Bún Thái Hải Sản & Mì Chua Cay - Lương Định Của,4.8,,neutral,{},befood_comment,cho quá nhiều mỳ chính làm khách bị choáng,"Tên quán: Bà Tuyết - Bún Thái Hải Sản & Mì Chua Cay - Lương Định Của
Nguồn: befood_comment
Rating người dùng: 4.8
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: cho quá nhiều mỳ chính làm khách bị choáng",0,1
tu_14fe32171f53a5f3,14fe32171f53a5f3,26075,Chi Nấm - Cơm Văn Phòng,4.6,,neutral,{},befood_comment,"Đóng gói tốt, Sạch sẽ","Tên quán: Chi Nấm - Cơm Văn Phòng
Nguồn: befood_comment
Rating người dùng: 4.6
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Đóng gói tốt, Sạch sẽ",0,1
tu_fe4b04f9942496cb,fe4b04f9942496cb,26075,Chi Nấm - Cơm Văn Phòng,4.6,,neutral,{},befood_comment,Ngon xỉu,"Tên quán: Chi Nấm - Cơm Văn Phòng
Nguồn: befood_comment
Rating người dùng: 4.6
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Ngon xỉu",0,1
tu_d4acf90420dd4896,d4acf90420dd4896,26075,Chi Nấm - Cơm Văn Phòng,4.6,,neutral,{},befood_comment,Đóng gói tốt,"Tên quán: Chi Nấm - Cơm Văn Phòng
Nguồn: befood_comment
Rating người dùng: 4.6
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Đóng gói tốt",0,1
tu_baa33aafad427bfd,baa33aafad427bfd,26075,Chi Nấm - Cơm Văn Phòng,4.6,,neutral,{},befood_comment,bảo ko lấy canh rồi shop. toàn đổ ra ngoài thôi,"Tên quán: Chi Nấm - Cơm Văn Phòng
Nguồn: befood_comment
Rating người dùng: 4.6
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: bảo ko lấy canh rồi shop. toàn đổ ra ngoài thôi",0,1
tu_c1d0ee0a6ebf4d1c,c1d0ee0a6ebf4d1c,119585,Cơm Tấm Nàng Bơ - Phạm Ngọc Thạch,4.6,,neutral,{},befood_comment,"Đóng gói tốt, Ngon xỉu, Đáng đồng tiền, Sạch sẽ","Tên quán: Cơm Tấm Nàng Bơ - Phạm Ngọc Thạch
Nguồn: befood_comment
Rating người dùng: 4.6
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Đóng gói tốt, Ngon xỉu, Đáng đồng tiền, Sạch sẽ",0,1
tu_559441d2e290903f,559441d2e290903f,119585,Cơm Tấm Nàng Bơ - Phạm Ngọc Thạch,4.6,,neutral,{},befood_comment,"Sạch sẽ, Ngon xỉu, Đóng gói tốt, Đáng đồng tiền","Tên quán: Cơm Tấm Nàng Bơ - Phạm Ngọc Thạch
Nguồn: befood_comment
Rating người dùng: 4.6
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Sạch sẽ, Ngon xỉu, Đóng gói tốt, Đáng đồng tiền",0,1
tu_11375a813ed4904c,11375a813ed4904c,119585,Cơm Tấm Nàng Bơ - Phạm Ngọc Thạch,4.6,,neutral,{},befood_comment,"Sạch sẽ, Đóng gói tốt, Ngon xỉu, Đáng đồng tiền","Tên quán: Cơm Tấm Nàng Bơ - Phạm Ngọc Thạch
Nguồn: befood_comment
Rating người dùng: 4.6
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Sạch sẽ, Đóng gói tốt, Ngon xỉu, Đáng đồng tiền",0,1
tu_b4ba6ace7a9230e7,b4ba6ace7a9230e7,119585,Cơm Tấm Nàng Bơ - Phạm Ngọc Thạch,4.6,,neutral,{},befood_comment,Khá ngon,"Tên quán: Cơm Tấm Nàng Bơ - Phạm Ngọc Thạch
Nguồn: befood_comment
Rating người dùng: 4.6
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Khá ngon",0,1
tu_452ab6c8cbc01278,452ab6c8cbc01278,119585,Cơm Tấm Nàng Bơ - Phạm Ngọc Thạch,4.6,,neutral,{},befood_comment,cửa hàng giao thiếu mất 1 phần chả trứng,"Tên quán: Cơm Tấm Nàng Bơ - Phạm Ngọc Thạch
Nguồn: befood_comment
Rating người dùng: 4.6
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: cửa hàng giao thiếu mất 1 phần chả trứng",0,1
tu_2ea9c81799779dc4,2ea9c81799779dc4,119585,Cơm Tấm Nàng Bơ - Phạm Ngọc Thạch,4.6,,neutral,{},befood_comment,"đồ ăn ở mức ổn thôi, nhưng đóng gói rất chỉn chu và sạch sẽ","Tên quán: Cơm Tấm Nàng Bơ - Phạm Ngọc Thạch
Nguồn: befood_comment
Rating người dùng: 4.6
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: đồ ăn ở mức ổn thôi, nhưng đóng gói rất chỉn chu và sạch sẽ",0,1
tu_1bc2fbfd3f3d87a6,1bc2fbfd3f3d87a6,20058,TIỆM GÀ RÁN SỐ 19,4.6,,neutral,{},befood_comment,"Đáng đồng tiền, Đóng gói tốt, Ngon xỉu","Tên quán: TIỆM GÀ RÁN SỐ 19
Nguồn: befood_comment
Rating người dùng: 4.6
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Đáng đồng tiền, Đóng gói tốt, Ngon xỉu",0,1
tu_21ebf86891f2c626,21ebf86891f2c626,20058,TIỆM GÀ RÁN SỐ 19,4.6,,neutral,{},befood_comment,"gà rán nhạt, khô, hộp gói còn có vệt đen đáng ngờ như bị mốc Tokbokki bị ngọt quá, Không hợp khẩu vị","Tên quán: TIỆM GÀ RÁN SỐ 19
Nguồn: befood_comment
Rating người dùng: 4.6
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: gà rán nhạt, khô, hộp gói còn có vệt đen đáng ngờ như bị mốc Tokbokki bị ngọt quá, Không hợp khẩu vị",0,1
tu_62a7fa31814d58da,62a7fa31814d58da,20058,TIỆM GÀ RÁN SỐ 19,4.6,,neutral,{},befood_comment,"Sai món rồi???, Sai/Thiếu món","Tên quán: TIỆM GÀ RÁN SỐ 19
Nguồn: befood_comment
Rating người dùng: 4.6
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Sai món rồi???, Sai/Thiếu món",0,1
tu_c4fc9929e624bb32,c4fc9929e624bb32,20058,TIỆM GÀ RÁN SỐ 19,4.6,,neutral,{},befood_comment,"Ngon xỉu, Đóng gói tốt, Đáng đồng tiền, Sạch sẽ","Tên quán: TIỆM GÀ RÁN SỐ 19
Nguồn: befood_comment
Rating người dùng: 4.6
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Ngon xỉu, Đóng gói tốt, Đáng đồng tiền, Sạch sẽ",0,1
tu_6d6271a0ffde48ba,6d6271a0ffde48ba,20058,TIỆM GÀ RÁN SỐ 19,4.6,,neutral,{},befood_comment,"Ngon xỉu, Đáng đồng tiền, Đóng gói tốt, Sạch sẽ","Tên quán: TIỆM GÀ RÁN SỐ 19
Nguồn: befood_comment
Rating người dùng: 4.6
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Ngon xỉu, Đáng đồng tiền, Đóng gói tốt, Sạch sẽ",0,1
tu_bb677070abc67bdb,bb677070abc67bdb,20058,TIỆM GÀ RÁN SỐ 19,4.6,,neutral,{},befood_comment,Không hợp khẩu vị,"Tên quán: TIỆM GÀ RÁN SỐ 19
Nguồn: befood_comment
Rating người dùng: 4.6
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Không hợp khẩu vị",0,1
tu_92bace2c5a8c1274,92bace2c5a8c1274,20058,TIỆM GÀ RÁN SỐ 19,4.6,,neutral,{},befood_comment,Giá thành quá cao. Nên note là nửa con hoặc 1/3. Chứ suất này chỉ đủ 1 người ăn.,"Tên quán: TIỆM GÀ RÁN SỐ 19
Nguồn: befood_comment
Rating người dùng: 4.6
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Giá thành quá cao. Nên note là nửa con hoặc 1/3. Chứ suất này chỉ đủ 1 người ăn.",0,1
tu_46ba44d9bd53bc87,46ba44d9bd53bc87,20058,TIỆM GÀ RÁN SỐ 19,4.6,,neutral,{},befood_comment,gà cũ k giòn ỉu ăn rất khô,"Tên quán: TIỆM GÀ RÁN SỐ 19
Nguồn: befood_comment
Rating người dùng: 4.6
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: gà cũ k giòn ỉu ăn rất khô",0,1
tu_3bc9c374dea2c0f8,3bc9c374dea2c0f8,20000,Bánh Cuốn Nóng - Nguyễn Bỉnh Khiêm,4.5,,neutral,{},befood_comment,"đặt 3 set chân gà lại giao 3 cai, Sai/Thiếu món","Tên quán: Bánh Cuốn Nóng - Nguyễn Bỉnh Khiêm
Nguồn: befood_comment
Rating người dùng: 4.5
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: đặt 3 set chân gà lại giao 3 cai, Sai/Thiếu món",0,1
tu_f825b3c97028ece2,f825b3c97028ece2,20000,Bánh Cuốn Nóng - Nguyễn Bỉnh Khiêm,4.5,,neutral,{},befood_comment,Sạch sẽ,"Tên quán: Bánh Cuốn Nóng - Nguyễn Bỉnh Khiêm
Nguồn: befood_comment
Rating người dùng: 4.5
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Sạch sẽ",0,1
tu_37e38e7f7f47e901,37e38e7f7f47e901,20000,Bánh Cuốn Nóng - Nguyễn Bỉnh Khiêm,4.5,,neutral,{},befood_comment,"Ngon xỉu, Đóng gói tốt, Đáng đồng tiền, Sạch sẽ","Tên quán: Bánh Cuốn Nóng - Nguyễn Bỉnh Khiêm
Nguồn: befood_comment
Rating người dùng: 4.5
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Ngon xỉu, Đóng gói tốt, Đáng đồng tiền, Sạch sẽ",0,1
tu_4edb3179250cacb8,4edb3179250cacb8,20000,Bánh Cuốn Nóng - Nguyễn Bỉnh Khiêm,4.5,,neutral,{},befood_comment,Không làm đúng ghi chú,"Tên quán: Bánh Cuốn Nóng - Nguyễn Bỉnh Khiêm
Nguồn: befood_comment
Rating người dùng: 4.5
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Không làm đúng ghi chú",0,1
tu_cf714285e0b3cbad,cf714285e0b3cbad,20000,Bánh Cuốn Nóng - Nguyễn Bỉnh Khiêm,4.5,,neutral,{},befood_comment,đặt 5 suất k mà k có đũa hay bát dùng tạm đựng nước mắm,"Tên quán: Bánh Cuốn Nóng - Nguyễn Bỉnh Khiêm
Nguồn: befood_comment
Rating người dùng: 4.5
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: đặt 5 suất k mà k có đũa hay bát dùng tạm đựng nước mắm",0,1
tu_4c248315cbd99fbd,4c248315cbd99fbd,76892,GONGFU CHICKEN - Trương Định,4.7,,neutral,{},befood_comment,"giao lần đầu thì sai món, gọi lại giao lần 2 thì nhầm địa chỉ. 1 tiếng chưa được ăn, chịu quán, Sai/Thiếu món","Tên quán: GONGFU CHICKEN - Trương Định
Nguồn: befood_comment
Rating người dùng: 4.7
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: giao lần đầu thì sai món, gọi lại giao lần 2 thì nhầm địa chỉ. 1 tiếng chưa được ăn, chịu quán, Sai/Thiếu món",0,1
tu_01f828c78dbbdf9b,01f828c78dbbdf9b,76892,GONGFU CHICKEN - Trương Định,4.7,,neutral,{},befood_comment,"Ngon xỉu, Đáng đồng tiền, Đóng gói tốt, Sạch sẽ","Tên quán: GONGFU CHICKEN - Trương Định
Nguồn: befood_comment
Rating người dùng: 4.7
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Ngon xỉu, Đáng đồng tiền, Đóng gói tốt, Sạch sẽ",0,1
tu_d8c3d6037a5532d6,d8c3d6037a5532d6,76892,GONGFU CHICKEN - Trương Định,4.7,,neutral,{},befood_comment,Ngon xỉu,"Tên quán: GONGFU CHICKEN - Trương Định
Nguồn: befood_comment
Rating người dùng: 4.7
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Ngon xỉu",0,1
tu_27161b13737ef73b,27161b13737ef73b,76892,GONGFU CHICKEN - Trương Định,4.7,,neutral,{},befood_comment,"Ngon xỉu, Đáng đồng tiền, Sạch sẽ, Đóng gói tốt","Tên quán: GONGFU CHICKEN - Trương Định
Nguồn: befood_comment
Rating người dùng: 4.7
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Ngon xỉu, Đáng đồng tiền, Sạch sẽ, Đóng gói tốt",0,1
